datetime_utc,mgs_x_km,mgs_y_km,mgs_z_km,mgs_vx_km_s,mgs_vy_km_s,mgs_vz_km_s,mars_sun_x_km,mars_sun_y_km,mars_sun_z_km
1997-09-19T14:33:30.000,-5490.500095055586,5825.490013538403,-9832.955954954123,0.37735175053582726,1.1452467077608204,-1.9737711028370566,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:33:40.000,-5486.720819664055,5836.936366027755,-9852.683344905843,0.37850233756610907,1.1440243019180583,-1.971707737214222,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:33:50.000,-5482.930068043741,5848.370509792504,-9872.390126659335,0.37964700274253543,1.1428049607991364,-1.9696494598727385,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:34:00.000,-5479.127899220213,5859.792475418754,-9892.076350998004,0.3807857846056145,1.1415886721871682,-1.9675962509463445,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:34:10.000,-5475.314371835225,5871.202293370738,-9911.742068507056,0.3819187213791125,1.140375423924383,-1.96554809066127,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:34:20.000,-5471.489544149861,5882.599993991403,-9931.387329574418,0.38304585097318544,1.139165203911874,-1.9635049593358798,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:34:30.000,-5467.65347404766,5893.985607503002,-9951.012184391662,0.38416721098747014,1.1379580001093275,-1.961466837380334,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:34:40.000,-5463.806219037703,5905.359164007677,-9970.616682954918,0.3852828387141556,1.1367538005347768,-1.9594337052962083,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:34:50.000,-5459.947836257676,5916.720693488039,-9990.20087506579,0.3863927711410039,1.1355525932643362,-1.9574055436761473,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:35:00.000,-5456.078382476894,5928.070225807751,-10009.764810332257,0.3874970449543477,1.134354366431945,-1.955382333203493,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:35:10.000,-5452.197914099307,5939.407790712104,-10029.308538169587,0.388595696542038,1.133159108229104,-1.9533640546519397,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:35:20.000,-5448.306487166465,5950.733417828588,-10048.832107801236,0.38968876199638514,1.1319668069046163,-1.9513506888851457,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:35:30.000,-5444.404157360459,5962.04713666747,-10068.335568259741,0.39077627711702895,1.13077745076433,-1.9493422168563963,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:35:40.000,-5440.490980006838,5973.348976622357,-10087.818968387623,0.39185827741382206,1.129591028170874,-1.9473386196082036,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:35:50.000,-5436.567010077488,5984.638966970768,-10107.282356838268,0.3929347981096384,1.1284075275433996,-1.9453398782719642,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:36:00.000,-5432.632302193489,5995.917136874691,-10126.725782076825,0.39400587414316995,1.1272269373573216,-1.9433459740675838,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:36:10.000,-5428.686910627944,6007.183515381151,-10146.149292381077,0.395071540171689,1.126049246144054,-1.9413568883031123,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:36:20.000,-5424.730889308779,6018.438131422766,-10165.55293584233,0.3961318305737832,1.124874442490749,-1.9393726023743665,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:36:30.000,-5420.764291821517,6029.681013818302,-10184.936760366285,0.39718677945205755,1.1237025150400435,-1.9373930977645544,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:36:40.000,-5416.787171412023,6040.912191273229,-10204.30081367391,0.39823642063579495,1.122533452489792,-1.9354183560439195,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:36:50.000,-5412.7995809892245,6052.13169238027,-10223.645143302308,0.3992807876836024,1.121367243592811,-1.9334483588693585,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:37:00.000,-5408.8015731278065,6063.339545619949,-10242.969796605585,0.400319913886027,1.1202038771566156,-1.9314830879840406,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:37:10.000,-5404.793200070876,6074.535779361138,-10262.274820755707,0.40135383226812577,1.119043342043158,-1.929522525217053,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:37:20.000,-5400.774513732609,6085.720421861602,-10281.56026274336,0.4023825755920221,1.1178856271685793,-1.9275666524830133,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:37:30.000,-5396.745565700862,6096.893501268533,-10300.8261693788,0.40340617635943093,1.1167307215029305,-1.9256154517817061,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:37:40.000,-5392.706407239768,6108.055045619097,-10320.072587292709,0.40442466681415423,1.1155786140699313,-1.9236689051976965,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:37:50.000,-5388.657089292299,6119.205082840959,-10339.299562937033,0.4054380789445472,1.1144292939467078,-1.921726994899961,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:38:00.000,-5384.597662482813,6130.343640752825,-10358.50714258583,0.4064464444859596,1.113282750263524,-1.919789703141516,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:38:10.000,-5380.528177119567,6141.470747064967,-10377.695372336108,0.40744979492314676,1.112138972203537,-1.9178570122590408,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:38:20.000,-5376.448683197215,6152.586429379753,-10396.864298108656,0.4084481614926585,1.1109979490025332,-1.9159289046724997,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:38:30.000,-5372.359230399277,6163.69071519217,-10416.01396564888,0.40944157518519464,1.1098596699486691,-1.9140053628847757,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:38:40.000,-5368.259868100584,6174.7836318903455,-10435.144420527624,0.4104300667479475,1.1087241243822161,-1.9120863694812829,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:38:50.000,-5364.150645369704,6185.865206756073,-10454.255708142002,0.41141366668689805,1.107591301695311,-1.9101719071296042,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:39:00.000,-5360.031610971342,6196.935466965324,-10473.347873716211,0.41239240526910625,1.1064611913316909,-1.9082619585791114,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:39:10.000,-5355.902813368717,6207.994439588763,-10492.420962302349,0.41336631252496886,1.1053337827864427,-1.9063565066605868,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:39:20.000,-5351.7643007259185,6219.042151592263,-10511.475018781226,0.41433541825044956,1.104209065605747,-1.9044555342858536,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:39:30.000,-5347.616120910238,6230.078629837411,-10530.510087863177,0.4152997520092876,1.1030870293866246,-1.9025590244474007,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:39:40.000,-5343.458321494484,6241.1039010820205,-10549.52621408886,0.4162593431351767,1.1019676637766842,-1.900666960218017,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:39:50.000,-5339.290949759267,6252.11799198063,-10568.523441830066,0.4172142207339311,1.1008509584738695,-1.8987793247504081,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:40:00.000,-5335.114052695271,6263.120929085009,-10587.501815290507,0.4181644136856236,1.0997369032262048,-1.8968961012768208,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:40:10.000,-5330.927677005499,6274.112738844658,-10606.461378506612,0.41910995064669176,1.0986254878315413,-1.8950172731086852,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:40:20.000,-5326.731869107499,6285.093447607303,-10625.402175348323,0.4200508600520332,1.0975167021373133,-1.8931428236362273,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:40:30.000,-5322.526675135568,6296.06308161939,-10644.324249519876,0.4209871701170702,1.0964105360402838,-1.8912727363281066,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:40:40.000,-5318.312140942941,6307.02166702658,-10663.22764456058,0.42191890883979327,1.0953069794862937,-1.8894069947310463,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:40:50.000,-5314.088312103949,6317.969229874236,-10682.112403845606,0.4228461040027857,1.0942060224700143,-1.88754558246946,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:41:00.000,-5309.855233916164,6328.905796107911,-10700.97857058675,0.4237687831752265,1.093107655034701,-1.8856884832450767,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:41:10.000,-5305.61295140253,6339.831391573833,-10719.826187833218,0.42468697371486086,1.0920118672719399,-1.8838356808365888,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:41:20.000,-5301.361509313459,6350.746042019385,-10738.655298472378,0.4256007027699717,1.0909186493214096,-1.8819871590992576,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:41:30.000,-5297.10095212892,6361.649773093588,-10757.465945230537,0.42650999728129885,1.0898279913706295,-1.8801429019645757,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:41:40.000,-5292.831324060505,6372.542610347576,-10776.258170673695,0.4274148839839692,1.0887398836547146,-1.878302893439877,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:41:50.000,-5288.552669053475,6383.424579235068,-10795.032017208303,0.4283153894093846,1.0876543164561345,-1.8764671176079815,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:42:00.000,-5284.265030788787,6394.29570511285,-10813.787527082015,0.429211539887103,1.086571280104462,-1.8746355586268213,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:42:10.000,-5279.968452685104,6405.1560132412305,-10832.524742384441,0.4301033615466774,1.0854907649761434,-1.8728082007290972,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:42:20.000,-5275.662977900787,6416.005528784522,-10851.24370504789,0.43099088031950655,1.084412761494247,-1.8709850282218925,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:42:30.000,-5271.348649335865,6426.8442768114965,-10869.944456848109,0.43187412194064917,1.0833372601282243,-1.8691660254863105,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:42:40.000,-5267.025509633991,6437.672282295853,-10888.627039405028,0.43275311195060717,1.0822642513936709,-1.8673511769771338,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:42:50.000,-5262.693601184377,6448.489570116674,-10907.291494183492,0.4336278756971137,1.081193725852081,-1.8655404672224465,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:43:00.000,-5258.352966123717,6459.2961650588895,-10925.937862493987,0.4344984383368851,1.0801256741106198,-1.8637338808232782,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:43:10.000,-5254.003646338083,6470.092091813724,-10944.566185493379,0.43536482483736616,1.0790600868218752,-1.86193140245324,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:43:20.000,-5249.645683464813,6480.877374979157,-10963.176504185627,0.4362270599784408,1.077996954683628,-1.8601330168581796,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:43:30.000,-5245.279118894378,6491.652039060369,-10981.76885942251,0.4370851683541399,1.076936268438615,-1.8583387088558152,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:43:40.000,-5240.903993772229,6502.416108470194,-11000.34329190434,0.4379391743743262,1.0758780188742907,-1.85654846333538,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:43:50.000,-5236.520349000632,6513.1696075295595,-11018.899842180683,0.4387891022663593,1.0748221968225937,-1.8547622652572697,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:44:00.000,-5232.128225240487,6523.912560467937,-11037.438550651057,0.43963497607674257,1.0737687931597184,-1.85298009965269,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:44:10.000,-5227.727662913126,6534.644991423778,-11055.959457565647,0.44047681967276153,1.072717798805877,-1.8512019516232932,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:44:20.000,-5223.318702202095,6545.366924444959,-11074.462603026004,0.44131465674408615,1.0716692047250682,-1.849427806340849,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:44:30.000,-5218.9013830549275,6556.078383489211,-11092.94802698575,0.44214851080437995,1.070623001924854,-1.847657649046869,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:44:40.000,-5214.475745184894,6566.779392424557,-11111.415769251265,0.44297840519287657,1.069579181456122,-1.8458914650522684,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:44:50.000,-5210.041828072735,6577.469975029747,-11129.865869482386,0.44380436307593585,1.0685377344128604,-1.8441292397370304,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:45:00.000,-5205.5996709683905,6588.150154994684,-11148.298367193092,0.4446264074486028,1.0674986519319314,-1.8423709585498376,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:45:10.000,-5201.149312892695,6598.819955920854,-11166.713301752192,0.44544456113613695,1.0664619251928398,-1.8406166070077339,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:45:20.000,-5196.690792639076,6609.479401321749,-11185.110712384007,0.4462588467955197,1.0654275454175146,-1.8388661706957887,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:45:30.000,-5192.224148775225,6620.128514623292,-11203.490638169043,0.44706928691696035,1.0643955038700785,-1.837119635266746,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:45:40.000,-5187.7494196447615,6630.767319164259,-11221.853118044677,0.44787590382538084,1.0633657918566277,-1.8353769864406793,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:45:50.000,-5183.266643368873,6641.395838196693,-11240.198190805817,0.44867871968188305,1.0623384007250012,-1.8336382100046564,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:46:00.000,-5178.77585784795,6652.014094886325,-11258.525895105577,0.4494777564851995,1.0613133218645736,-1.8319032918123976,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:46:10.000,-5174.277100763202,6662.622112312986,-11276.836269455938,0.45027303607313585,1.0602905467060206,-1.8301722177839361,5304314.930021906,198268347.24823567,90795578.2069394
1997-09-19T14:46:20.000,-5169.770409578259,6673.21991347102,-11295.129352228414,0.45106458012399125,1.0592700667211046,-1.8284449739052848,5304314.930021906,198268347.24823567,90795578.2069394
